app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		493334	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493256	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492137	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492255	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492437	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491909	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493340	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492481	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492251	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492277	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492263	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493105	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493155	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492336	unknown	1	tcp	10.200.1.166	10.50.1.10
ping		493103	internet-utility	2	icmp	10.200.1.159	10.50.1.10
incomplete		492294	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		490353	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491740	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		494354	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492343	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492372	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492307	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492318	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492287	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492404	unknown	1	tcp	10.50.1.10	10.100.1.3
incomplete		493282	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491730	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492271	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		490722	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492368	unknown	1	tcp	10.200.1.166	10.50.1.10
ping		491831	internet-utility	2	icmp	10.200.1.252	10.50.1.10
incomplete		491902	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492581	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492413	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492253	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492154	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492335	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492317	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492375	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492293	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492019	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492264	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492028	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493283	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492432	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492445	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491757	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492266	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492515	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491840	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492292	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492592	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492522	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492439	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492556	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492298	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492257	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491733	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492398	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492423	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492225	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492224	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492012	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492258	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492410	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492350	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492273	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493540	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493512	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493383	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493368	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493652	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493458	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493379	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493457	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493396	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493445	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493471	unknown	1	tcp	10.200.1.234	10.50.1.10
